Approx_Item_Price,Days_Left,Frequent_Item,Last_Purchased,Preferred_Shopping_Weekday,Preferred_Store,Product,Product_Name,Purchase_Freq,Reminders,Size,User
2.2962499999999997,False Positive,0.0,2019-11-05,Monday,M&S,7002.0,Shampoo,3.0,Inactive,S,10008.0
5.002250000000001,False Positive,0.0,2019-10-06,Wednesday,M&S,7002.0,Shampoo,4.0,Inactive,M,10008.0
7.255116279069769,4,1.0,2019-11-12,Friday,M&S,7005.0,Sauce,7.0,0,L,10008.0
2.06,False Positive,0.0,2019-11-05,Friday,M&S,7005.0,Sauce,4.0,Inactive,S,10008.0
5.006956521739129,False Positive,0.0,2019-10-16,Monday,M&S,7005.0,Sauce,3.0,Inactive,M,10008.0
7.317777777777781,2,1.0,2019-11-12,Friday,M&S,7014.0,Cookies,5.0,0,L,10008.0
2.0009090909090905,Missed,1.0,2019-11-05,Friday,M&S,7014.0,Cookies,6.0,1,S,10008.0
5.233043478260868,False Positive,0.0,2019-10-26,Saturday,M&S,7014.0,Cookies,7.0,Inactive,M,10008.0
2.141551724137931,0,1.0,2019-11-12,Saturday,M&S,7013.0,Bleach,3.0,0,S,10008.0
7.257254901960785,False Positive,0.0,2019-11-05,Friday,M&S,7013.0,Bleach,3.0,Inactive,L,10008.0
5.030909090909092,False Positive,0.0,2019-10-11,Friday,M&S,7013.0,Bleach,8.0,Inactive,M,10008.0
5.062916666666665,4,1.0,2019-11-12,Friday,M&S,7006.0,Chicken,7.0,0,M,10008.0
2.0293650793650793,Missed,1.0,2019-11-09,Tuesday,M&S,7006.0,Chicken,4.0,1,S,10008.0
7.296774193548388,False Positive,0.0,2019-10-21,Saturday,M&S,7006.0,Chicken,4.0,Inactive,L,10008.0
2.17404255319149,0,1.0,2019-11-12,Saturday,M&S,7015.0,Chips,3.0,0,S,10008.0
7.178032786885246,False Positive,0.0,2019-11-05,Tuesday,M&S,7015.0,Chips,3.0,Inactive,L,10008.0
4.966764705882352,False Positive,0.0,2019-10-29,Friday,Aldi,7015.0,Chips,2.0,Inactive,M,10008.0
4.936206896551725,0,1.0,2019-11-12,Friday,M&S,7008.0,Coffee,3.0,0,M,10008.0
7.0809523809523816,Missed,1.0,2019-10-29,Sunday,Lidl,7008.0,Coffee,13.0,1,L,10008.0
1.9676190476190474,False Positive,0.0,2019-10-26,Tuesday,M&S,7008.0,Coffee,3.0,Inactive,S,10008.0
2.2518,2,1.0,2019-11-10,Thursday,M&S,7006.0,Chicken,7.0,0,S,10009.0
7.289999999999998,Missed,1.0,2019-11-04,Wednesday,M&S,7006.0,Chicken,9.0,1,L,10009.0
4.994130434782608,False Positive,0.0,2019-11-01,Wednesday,M&S,7006.0,Chicken,3.0,Inactive,M,10009.0
2.201960784313725,Missed,1.0,2019-11-10,Wednesday,M&S,7012.0,Freshener,3.0,1,S,10009.0
7.164150943396226,False Positive,0.0,2019-11-07,Tuesday,M&S,7012.0,Freshener,3.0,Inactive,L,10009.0
4.9755,Missed,1.0,2019-11-04,Wednesday,M&S,7012.0,Freshener,6.0,1,M,10009.0
7.227368421052631,Missed,1.0,2019-11-10,Wednesday,M&S,7011.0,Rice,3.0,1,L,10009.0
2.1749180327868856,False Positive,0.0,2019-11-04,Wednesday,M&S,7011.0,Rice,4.0,Inactive,S,10009.0
4.886923076923077,1,1.0,2019-10-29,Saturday,Tesco,7011.0,Rice,18.0,0,M,10009.0
7.3684210526315805,41,1.0,2019-11-10,Wednesday,Tesco,7010.0,Cooking Oil,46.0,0,L,10009.0
4.964193548387097,False Positive,0.0,2019-11-07,Sunday,M&S,7010.0,Cooking Oil,3.0,Inactive,M,10009.0
2.2871428571428574,False Positive,0.0,2019-11-04,Wednesday,M&S,7010.0,Cooking Oil,3.0,Inactive,S,10009.0
7.340377358490566,Missed,1.0,2019-11-10,Wednesday,M&S,7009.0,Sugar,4.0,1,L,10009.0
5.1111538461538455,False Positive,0.0,2019-11-07,Wednesday,M&S,7009.0,Sugar,3.0,Inactive,M,10009.0
2.25,False Positive,0.0,2019-07-31,Wednesday,Tesco,7009.0,Sugar,12.0,Inactive,S,10009.0
7.113698630136986,Missed,1.0,2019-11-10,Wednesday,M&S,7003.0,Butter,3.0,1,L,10009.0
5.044827586206897,False Positive,0.0,2019-10-29,Wednesday,M&S,7003.0,Butter,3.0,Inactive,M,10009.0
2.4814285714285718,False Positive,0.0,2019-10-20,Saturday,M&S,7003.0,Butter,4.0,Inactive,S,10009.0
7.152272727272728,Missed,1.0,2019-11-10,Saturday,M&S,7004.0,Bread,3.0,1,L,10009.0
2.1852238805970154,False Positive,0.0,2019-11-04,Wednesday,M&S,7004.0,Bread,3.0,Inactive,S,10009.0
4.863636363636363,Missed,1.0,2019-10-16,Wednesday,Tesco,7004.0,Bread,17.0,1,M,10009.0
4.973617021276596,Missed,1.0,2019-11-10,Wednesday,M&S,7001.0,Soap,3.0,1,M,10009.0
7.2925490196078435,Missed,1.0,2019-11-07,Wednesday,M&S,7001.0,Soap,4.0,2,L,10009.0
2.2265217391304346,False Positive,0.0,2019-11-04,Saturday,M&S,7001.0,Soap,3.0,Inactive,S,10009.0
4.93,1,1.0,2019-11-10,Wednesday,M&S,7014.0,Cookies,6.0,0,M,10009.0
7.161132075471699,False Positive,0.0,2019-11-07,Tuesday,M&S,7014.0,Cookies,3.0,Inactive,L,10009.0
2.0756097560975615,False Positive,0.0,2019-11-01,Wednesday,M&S,7014.0,Cookies,3.0,Inactive,S,10009.0
4.974623655913979,Missed,1.0,2019-11-11,Thursday,Spar,7009.0,Sugar,3.0,1,M,10010.0
7.240399999999998,False Positive,0.0,2019-10-21,Monday,Aldi,7009.0,Sugar,3.0,Inactive,L,10010.0
2.4325000000000006,False Positive,0.0,2019-10-13,Monday,Aldi,7009.0,Sugar,8.0,Inactive,S,10010.0
4.968985507246376,Missed,1.0,2019-11-11,Thursday,Aldi,7014.0,Cookies,3.0,1,M,10010.0
7.328939393939395,False Positive,0.0,2019-11-07,Monday,Spar,7014.0,Cookies,3.0,Inactive,L,10010.0
2.1671428571428573,False Positive,0.0,2019-08-31,Monday,M&S,7014.0,Cookies,4.0,Inactive,S,10010.0
5.061194029850744,Missed,1.0,2019-11-11,Monday,Spar,7008.0,Coffee,3.0,1,M,10010.0
7.281060606060605,False Positive,0.0,2019-11-04,Thursday,Aldi,7008.0,Coffee,4.0,Inactive,L,10010.0
2.2055555555555553,False Positive,0.0,2019-09-02,Monday,Tesco,7008.0,Coffee,31.0,Inactive,S,10010.0
2.191976744186047,0,1.0,2019-11-11,Thursday,Aldi,7006.0,Chicken,4.0,0,S,10010.0
7.085555555555555,False Positive,0.0,2019-11-07,Monday,Spar,7006.0,Chicken,2.0,Inactive,L,10010.0
5.00103448275862,2,1.0,2019-11-04,Monday,Spar,7006.0,Chicken,13.0,0,M,10010.0
1.9126666666666665,Missed,1.0,2019-11-11,Monday,Spar,7000.0,Milk,3.0,1,S,10010.0
7.246538461538463,False Positive,0.0,2019-11-07,Monday,Spar,7000.0,Milk,3.0,Inactive,L,10010.0
5.070666666666666,False Positive,0.0,2019-10-29,Sunday,Aldi,7000.0,Milk,3.0,Inactive,M,10010.0
2.2782857142857145,2,1.0,2019-11-11,Thursday,Spar,7011.0,Rice,6.0,0,S,10010.0
7.104406779661015,Missed,1.0,2019-11-07,Monday,Aldi,7011.0,Rice,6.0,1,L,10010.0
4.893750000000001,False Positive,0.0,2019-10-13,Tuesday,Aldi,7011.0,Rice,6.0,Inactive,M,10010.0
5.122068965517242,Missed,1.0,2019-11-11,Thursday,Aldi,7015.0,Chips,3.0,1,M,10010.0
2.161346153846154,False Positive,0.0,2019-11-02,Monday,Aldi,7015.0,Chips,4.0,Inactive,S,10010.0
7.072187500000001,False Positive,0.0,2019-10-09,Thursday,Spar,7015.0,Chips,3.0,Inactive,L,10010.0
7.128857142857143,Missed,1.0,2019-11-11,Monday,Spar,7007.0,Beef,3.0,1,L,10010.0
2.1028888888888884,Missed,1.0,2019-11-07,Monday,Aldi,7007.0,Beef,6.0,1,S,10010.0
4.902903225806453,False Positive,0.0,2019-11-04,Monday,Aldi,7007.0,Beef,4.0,Inactive,M,10010.0
7.202142857142858,Missed,1.0,2019-11-11,Thursday,Spar,7012.0,Freshener,3.0,1,L,10010.0
2.1407499999999997,False Positive,0.0,2019-10-21,Monday,Aldi,7012.0,Freshener,6.0,Inactive,S,10010.0
4.966875,False Positive,0.0,2019-10-13,Friday,Aldi,7012.0,Freshener,4.0,Inactive,M,10010.0
7.315833333333331,Missed,1.0,2019-11-11,Monday,Spar,7013.0,Bleach,3.0,1,L,10010.0
2.315774647887324,False Positive,0.0,2019-11-07,Monday,Aldi,7013.0,Bleach,2.0,Inactive,S,10010.0
4.862978723404256,Missed,1.0,2019-11-04,Monday,Aldi,7013.0,Bleach,9.0,1,M,10010.0
7.322923076923076,0,1.0,2019-11-11,Friday,Spar,7004.0,Bread,4.0,0,L,10010.0
2.2428813559322034,Missed,1.0,2019-11-04,Monday,Spar,7004.0,Bread,6.0,1,S,10010.0
4.856666666666666,8,1.0,2019-10-21,Thursday,Aldi,7004.0,Bread,33.0,0,M,10010.0
7.129107142857145,1,1.0,2019-11-11,Thursday,Spar,7005.0,Sauce,5.0,0,L,10010.0
2.2429508196721315,False Positive,0.0,2019-11-02,Monday,Spar,7005.0,Sauce,4.0,Inactive,S,10010.0
5.1424,False Positive,0.0,2019-10-13,Monday,Aldi,7005.0,Sauce,16.0,Inactive,M,10010.0
7.249,Missed,1.0,2019-11-11,Monday,Spar,7002.0,Shampoo,3.0,1,L,10011.0
2.3083333333333327,Missed,1.0,2019-11-05,Tuesday,Aldi,7002.0,Shampoo,7.0,1,S,10011.0
4.9433333333333325,False Positive,0.0,2019-09-25,Friday,M&S,7002.0,Shampoo,6.0,Inactive,M,10011.0
7.426197183098592,0,1.0,2019-11-11,Monday,Aldi,7003.0,Butter,4.0,0,L,10011.0
4.867,False Positive,0.0,2019-11-02,Saturday,M&S,7003.0,Butter,3.0,Inactive,M,10011.0
2.0520408163265307,False Positive,0.0,2019-10-17,Wednesday,Spar,7003.0,Butter,3.0,Inactive,S,10011.0
7.20762711864407,Missed,1.0,2019-11-11,Wednesday,Spar,7004.0,Bread,3.0,1,L,10011.0
2.1603225806451607,0,1.0,2019-11-08,Thursday,Spar,7004.0,Bread,7.0,0,S,10011.0
5.048947368421054,False Positive,0.0,2019-10-21,Friday,Aldi,7004.0,Bread,6.0,Inactive,M,10011.0
4.968472222222222,Missed,1.0,2019-11-11,Monday,Spar,7008.0,Coffee,3.0,1,M,10011.0
7.17675,False Positive,0.0,2019-11-02,Thursday,Spar,7008.0,Coffee,6.0,Inactive,L,10011.0
2.0771428571428574,False Positive,0.0,2019-10-30,Wednesday,M&S,7008.0,Coffee,7.0,Inactive,S,10011.0
7.186428571428574,0,1.0,2019-11-11,Wednesday,M&S,7015.0,Chips,4.0,0,L,10011.0
2.344038461538462,Missed,1.0,2019-11-08,Tuesday,Aldi,7015.0,Chips,4.0,1,S,10011.0
5.020434782608696,False Positive,0.0,2019-10-09,Monday,Spar,7015.0,Chips,3.0,Inactive,M,10011.0
2.0996341463414634,Missed,1.0,2019-11-11,Monday,Aldi,7006.0,Chicken,3.0,1,S,10011.0
7.297857142857143,False Positive,0.0,2019-11-08,Thursday,Spar,7006.0,Chicken,3.0,Inactive,L,10011.0
5.042666666666666,False Positive,0.0,2019-10-17,Tuesday,Spar,7006.0,Chicken,3.0,Inactive,M,10011.0
4.910746268656717,2,1.0,2019-11-11,Wednesday,M&S,7007.0,Beef,6.0,0,M,10011.0
7.428518518518519,Missed,1.0,2019-11-08,Monday,Spar,7007.0,Beef,5.0,1,L,10011.0
2.2284782608695655,False Positive,0.0,2019-10-12,Tuesday,Aldi,7007.0,Beef,6.0,Inactive,S,10011.0
5.045362318840581,1,1.0,2019-11-11,Monday,Spar,7014.0,Cookies,5.0,0,M,10011.0
7.404999999999999,Missed,1.0,2019-11-08,Wednesday,Spar,7014.0,Cookies,6.0,1,L,10011.0
2.247333333333333,False Positive,0.0,2019-10-17,Tuesday,M&S,7014.0,Cookies,5.0,Inactive,S,10011.0
2.004468085106383,1,1.0,2019-11-11,Thursday,Spar,7005.0,Sauce,5.0,0,S,10011.0
7.197307692307691,Missed,1.0,2019-11-08,Wednesday,Spar,7005.0,Sauce,5.0,1,L,10011.0
5.03219512195122,Missed,1.0,2019-11-05,Tuesday,Aldi,7005.0,Sauce,6.0,1,M,10011.0
2.2815254237288136,5,1.0,2019-11-11,Wednesday,M&S,7010.0,Cooking Oil,9.0,0,S,10011.0
7.173414634146342,0,1.0,2019-11-08,Friday,Aldi,7010.0,Cooking Oil,7.0,0,L,10011.0
4.9135,Missed,1.0,2019-11-05,Wednesday,Spar,7010.0,Cooking Oil,6.0,1,M,10011.0
7.280526315789475,8,1.0,2019-11-11,Sunday,Tesco,7009.0,Sugar,12.0,0,L,10012.0
4.976923076923075,False Positive,0.0,2019-11-07,Thursday,Spar,7009.0,Sugar,3.0,Inactive,M,10012.0
1.9634999999999998,False Positive,0.0,2019-10-12,Tuesday,Lidl,7009.0,Sugar,6.0,Inactive,S,10012.0
7.25659574468085,2,1.0,2019-11-11,Tuesday,Spar,7000.0,Milk,6.0,0,L,10012.0
2.3251111111111116,Missed,1.0,2019-11-07,Tuesday,Spar,7000.0,Milk,6.0,1,S,10012.0
4.9721568627450985,False Positive,0.0,2019-10-26,Sunday,Spar,7000.0,Milk,3.0,Inactive,M,10012.0
7.13842105263158,Missed,1.0,2019-11-11,Thursday,Spar,7004.0,Bread,3.0,1,L,10012.0
2.2881481481481494,False Positive,0.0,2019-10-26,Wednesday,Spar,7004.0,Bread,3.0,Inactive,S,10012.0
5.206,False Positive,0.0,2019-07-25,Wednesday,Tesco,7004.0,Bread,52.0,Inactive,M,10012.0
4.916666666666667,Missed,1.0,2019-11-11,Sunday,Spar,7013.0,Bleach,3.0,1,M,10012.0
2.096399999999999,Missed,1.0,2019-11-07,Tuesday,Spar,7013.0,Bleach,6.0,1,S,10012.0
7.1760784313725505,False Positive,0.0,2019-10-26,Wednesday,Spar,7013.0,Bleach,3.0,Inactive,L,10012.0
4.97777777777778,2,1.0,2019-11-11,Tuesday,Spar,7014.0,Cookies,6.0,0,M,10012.0
7.0029032258064525,False Positive,0.0,2019-11-07,Sunday,Spar,7014.0,Cookies,3.0,Inactive,L,10012.0
2.0455555555555556,False Positive,0.0,2019-10-04,Sunday,Tesco,7014.0,Cookies,6.0,Inactive,S,10012.0
2.071176470588236,Missed,1.0,2019-11-11,Tuesday,Spar,7006.0,Chicken,3.0,1,S,10012.0
4.915818181818184,False Positive,0.0,2019-11-07,Wednesday,Spar,7006.0,Chicken,3.0,Inactive,M,10012.0
7.236486486486485,False Positive,0.0,2019-11-04,Tuesday,Spar,7006.0,Chicken,3.0,Inactive,L,10012.0
7.402857142857142,False Positive,0.0,2019-11-08,Friday,Lidl,7015.0,Chips,3.0,Inactive,L,10013.0
2.0648717948717947,False Positive,0.0,2019-11-02,Sunday,Aldi,7015.0,Chips,4.0,Inactive,S,10013.0
4.826896551724139,False Positive,0.0,2019-10-26,Saturday,Aldi,7015.0,Chips,5.0,Inactive,M,10013.0
7.142363636363636,False Positive,0.0,2019-11-08,Saturday,Aldi,7004.0,Bread,3.0,Inactive,L,10013.0
2.037547169811321,Missed,1.0,2019-11-02,Sunday,Lidl,7004.0,Bread,7.0,1,S,10013.0
4.8149999999999995,7,1.0,2019-10-24,Sunday,Aldi,7004.0,Bread,29.0,0,M,10013.0
2.333333333333334,False Positive,0.0,2019-11-08,Friday,Aldi,7007.0,Beef,3.0,Inactive,S,10013.0
7.471000000000001,Missed,1.0,2019-11-05,Friday,Lidl,7007.0,Beef,6.0,1,L,10013.0
5.005862068965516,False Positive,0.0,2019-11-02,Saturday,Aldi,7007.0,Beef,3.0,Inactive,M,10013.0
7.433484848484846,False Positive,0.0,2019-11-08,Friday,Aldi,7011.0,Rice,2.0,Inactive,L,10013.0
4.968648648648649,Missed,1.0,2019-10-30,Saturday,Aldi,7011.0,Rice,9.0,1,M,10013.0
1.9231034482758624,False Positive,0.0,2019-09-29,Sunday,Lidl,7011.0,Rice,7.0,Inactive,S,10013.0
2.3367692307692316,False Positive,0.0,2019-11-08,Friday,Aldi,7010.0,Cooking Oil,3.0,Inactive,S,10013.0
7.192558139534881,False Positive,0.0,2019-10-26,Friday,Aldi,7010.0,Cooking Oil,2.0,Inactive,L,10013.0
5.11125,False Positive,0.0,2019-09-29,Sunday,Lidl,7010.0,Cooking Oil,11.0,Inactive,M,10013.0
7.271999999999999,Missed,1.0,2019-11-08,Friday,Aldi,7000.0,Milk,6.0,1,L,10013.0
1.960294117647059,Missed,1.0,2019-11-02,Sunday,Aldi,7000.0,Milk,8.0,1,S,10013.0
4.989245283018869,False Positive,0.0,2019-10-06,Friday,Aldi,7000.0,Milk,5.0,Inactive,M,10013.0
7.261333333333333,False Positive,0.0,2019-11-08,Tuesday,Lidl,7005.0,Sauce,2.0,Inactive,L,10013.0
2.351372549019608,False Positive,0.0,2019-11-02,Saturday,Aldi,7005.0,Sauce,3.0,Inactive,S,10013.0
5.080833333333334,False Positive,0.0,2019-10-30,Friday,Aldi,7005.0,Sauce,3.0,Inactive,M,10013.0
5.027954545454546,0,1.0,2019-11-08,Saturday,Aldi,7013.0,Bleach,7.0,0,M,10013.0
2.0345901639344266,False Positive,0.0,2019-11-05,Tuesday,Aldi,7013.0,Bleach,2.0,Inactive,S,10013.0
7.592592592592593,False Positive,0.0,2019-09-15,Friday,Lidl,7013.0,Bleach,11.0,Inactive,L,10013.0
5.046666666666667,Missed,1.0,2019-11-08,Saturday,Aldi,7001.0,Soap,6.0,1,M,10013.0
7.225573770491803,Missed,1.0,2019-11-05,Friday,Aldi,7001.0,Soap,6.0,1,L,10013.0
2.114,False Positive,0.0,2019-09-29,Friday,Lidl,7001.0,Soap,15.0,Inactive,S,10013.0
4.957166666666667,False Positive,0.0,2019-11-08,Sunday,Aldi,7008.0,Coffee,3.0,Inactive,M,10013.0
7.171929824561403,False Positive,0.0,2019-11-05,Friday,Aldi,7008.0,Coffee,2.0,Inactive,L,10013.0
2.177333333333333,False Positive,0.0,2019-08-18,Tuesday,Tesco,7008.0,Coffee,15.0,Inactive,S,10013.0
5.15125,22,1.0,2019-11-10,Friday,M&S,7003.0,Butter,27.0,0,M,10014.0
7.26012195121951,False Positive,0.0,2019-11-07,Friday,Tesco,7003.0,Butter,3.0,Inactive,L,10014.0
2.2607317073170727,4,1.0,2019-11-04,Monday,Lidl,7003.0,Butter,15.0,0,S,10014.0
4.975223880597016,Missed,1.0,2019-11-10,Tuesday,M&S,7009.0,Sugar,3.0,1,M,10014.0
2.0976666666666666,Missed,1.0,2019-11-04,Monday,Tesco,7009.0,Sugar,9.0,1,S,10014.0
7.19309523809524,False Positive,0.0,2019-10-23,Wednesday,Tesco,7009.0,Sugar,3.0,Inactive,L,10014.0
4.898260869565218,3,1.0,2019-11-10,Sunday,M&S,7008.0,Coffee,8.0,0,M,10014.0
2.140526315789474,False Positive,0.0,2019-10-26,Saturday,Tesco,7008.0,Coffee,3.0,Inactive,S,10014.0
7.198823529411764,4,1.0,2019-10-21,Monday,Aldi,7008.0,Coffee,29.0,0,L,10014.0
5.08326530612245,4,1.0,2019-11-10,Friday,M&S,7014.0,Cookies,9.0,0,M,10014.0
7.173207547169812,False Positive,0.0,2019-11-07,Monday,Tesco,7014.0,Cookies,3.0,Inactive,L,10014.0
2.2821621621621624,Missed,1.0,2019-11-03,Saturday,M&S,7014.0,Cookies,8.0,1,S,10014.0
5.030545454545455,Missed,1.0,2019-11-10,Monday,Tesco,7010.0,Cooking Oil,3.0,1,M,10014.0
2.469772727272727,False Positive,0.0,2019-11-07,Wednesday,M&S,7010.0,Cooking Oil,3.0,Inactive,S,10014.0
7.165000000000004,False Positive,0.0,2019-10-21,Tuesday,Tesco,7010.0,Cooking Oil,3.0,Inactive,L,10014.0
2.2103225806451605,Missed,1.0,2019-11-10,Monday,Tesco,7000.0,Milk,3.0,1,S,10014.0
7.2901851851851855,Missed,1.0,2019-11-04,Saturday,Tesco,7000.0,Milk,9.0,1,L,10014.0
4.960185185185185,False Positive,0.0,2019-11-03,Friday,M&S,7000.0,Milk,2.0,Inactive,M,10014.0
2.1177049180327865,Missed,1.0,2019-11-10,Tuesday,Aldi,7006.0,Chicken,3.0,1,S,10014.0
5.005744680851063,False Positive,0.0,2019-11-04,Monday,Tesco,7006.0,Chicken,3.0,Inactive,M,10014.0
7.519032258064517,False Positive,0.0,2019-10-23,Friday,M&S,7006.0,Chicken,7.0,Inactive,L,10014.0
2.4763157894736847,Missed,1.0,2019-11-10,Tuesday,Tesco,7001.0,Soap,3.0,1,S,10014.0
4.9061111111111115,False Positive,0.0,2019-11-07,Wednesday,Tesco,7001.0,Soap,3.0,Inactive,M,10014.0
7.247021276595745,False Positive,0.0,2019-10-26,Monday,Tesco,7001.0,Soap,3.0,Inactive,L,10014.0
2.2495652173913046,Missed,1.0,2019-11-10,Friday,Tesco,7005.0,Sauce,3.0,1,S,10014.0
7.336363636363637,False Positive,0.0,2019-11-07,Saturday,Tesco,7005.0,Sauce,2.0,Inactive,L,10014.0
4.99387755102041,False Positive,0.0,2019-10-23,Saturday,Tesco,7005.0,Sauce,3.0,Inactive,M,10014.0
7.572,Missed,1.0,2019-11-10,Monday,Tesco,7007.0,Beef,3.0,1,L,10014.0
1.9876744186046518,Missed,1.0,2019-11-07,Friday,M&S,7007.0,Beef,5.0,1,S,10014.0
4.911969696969697,False Positive,0.0,2019-11-03,Saturday,Tesco,7007.0,Beef,3.0,Inactive,M,10014.0
7.2490243902439015,5,1.0,2019-11-10,Saturday,M&S,7011.0,Rice,10.0,0,L,10014.0
2.043220338983051,False Positive,0.0,2019-11-04,Monday,Tesco,7011.0,Rice,4.0,Inactive,S,10014.0
5.052564102564102,False Positive,0.0,2019-10-26,Saturday,Tesco,7011.0,Rice,3.0,Inactive,M,10014.0
7.166268656716418,Missed,1.0,2019-11-10,Friday,M&S,7004.0,Bread,3.0,1,L,10014.0
4.915,9,1.0,2019-11-07,Tuesday,Tesco,7004.0,Bread,17.0,0,M,10014.0
2.0593749999999997,Missed,1.0,2019-11-04,Saturday,M&S,7004.0,Bread,6.0,1,S,10014.0
7.246964285714286,Missed,1.0,2019-11-10,Monday,Tesco,7002.0,Shampoo,4.0,1,L,10014.0
2.144897959183674,False Positive,0.0,2019-11-03,Saturday,Tesco,7002.0,Shampoo,3.0,Inactive,S,10014.0
4.91735294117647,False Positive,0.0,2019-10-09,Tuesday,M&S,7002.0,Shampoo,12.0,Inactive,M,10014.0
7.288399999999999,13,1.0,2019-11-10,Monday,M&S,7012.0,Freshener,18.0,0,L,10014.0
2.2192982456140347,False Positive,0.0,2019-11-07,Monday,Tesco,7012.0,Freshener,3.0,Inactive,S,10014.0
4.987192982456139,False Positive,0.0,2019-10-26,Friday,Tesco,7012.0,Freshener,3.0,Inactive,M,10014.0
7.106842105263158,Missed,1.0,2019-11-10,Monday,Tesco,7015.0,Chips,3.0,1,L,10014.0
1.9141509433962254,0,1.0,2019-11-07,Saturday,M&S,7015.0,Chips,8.0,0,S,10014.0
4.959310344827586,7,1.0,2019-11-04,Monday,Tesco,7015.0,Chips,18.0,0,M,10014.0
7.262413793103449,Missed,1.0,2019-11-10,Monday,Tesco,7000.0,Milk,3.0,1,L,10015.0
4.911475409836066,False Positive,0.0,2019-11-08,Monday,M&S,7000.0,Milk,3.0,Inactive,M,10015.0
2.066086956521739,False Positive,0.0,2019-09-20,Saturday,Tesco,7000.0,Milk,12.0,Inactive,S,10015.0
7.39829268292683,Missed,1.0,2019-11-10,Wednesday,M&S,7011.0,Rice,3.0,1,L,10015.0
2.2601470588235286,False Positive,0.0,2019-11-04,Friday,Tesco,7011.0,Rice,3.0,Inactive,S,10015.0
4.97,False Positive,0.0,2019-10-12,Monday,Tesco,7011.0,Rice,4.0,Inactive,M,10015.0
2.2175,6,1.0,2019-11-10,Wednesday,Tesco,7014.0,Cookies,11.0,0,S,10015.0
7.059298245614036,False Positive,0.0,2019-11-08,Monday,M&S,7014.0,Cookies,3.0,Inactive,L,10015.0
4.958679245283019,False Positive,0.0,2019-11-02,Friday,Tesco,7014.0,Cookies,3.0,Inactive,M,10015.0
2.578076923076923,32,1.0,2019-11-10,Wednesday,M&S,7003.0,Butter,37.0,0,S,10015.0
7.227731958762887,False Positive,0.0,2019-11-08,Friday,Tesco,7003.0,Butter,3.0,Inactive,L,10015.0
4.983684210526315,9,1.0,2019-11-04,Monday,M&S,7003.0,Butter,20.0,0,M,10015.0
1.8870175438596488,Missed,1.0,2019-11-10,Monday,M&S,7004.0,Bread,3.0,1,S,10015.0
7.246037735849056,False Positive,0.0,2019-11-08,Wednesday,M&S,7004.0,Bread,3.0,Inactive,L,10015.0
5.065625000000002,False Positive,0.0,2019-10-08,Saturday,Tesco,7004.0,Bread,7.0,Inactive,M,10015.0
2.1348214285714286,0,1.0,2019-11-10,Saturday,Tesco,7006.0,Chicken,5.0,0,S,10015.0
7.125490196078431,Missed,1.0,2019-11-08,Sunday,Tesco,7006.0,Chicken,4.0,1,L,10015.0
5.0680000000000005,False Positive,0.0,2019-10-08,Monday,Tesco,7006.0,Chicken,3.0,Inactive,M,10015.0
7.207254901960782,2,1.0,2019-11-11,Saturday,M&S,7002.0,Shampoo,6.0,0,L,10016.0
4.91404255319149,Missed,1.0,2019-11-07,Saturday,M&S,7002.0,Shampoo,4.0,2,M,10016.0
2.3049999999999993,Missed,1.0,2019-11-05,Tuesday,M&S,7002.0,Shampoo,6.0,1,S,10016.0
7.230491803278689,2,1.0,2019-11-11,Friday,M&S,7004.0,Bread,6.0,0,L,10016.0
2.2452500000000004,False Positive,0.0,2019-11-05,Saturday,M&S,7004.0,Bread,4.0,Inactive,S,10016.0
5.47,36,1.0,2019-10-26,Friday,Tesco,7004.0,Bread,56.0,0,M,10016.0
7.33,0,1.0,2019-11-11,Monday,M&S,7012.0,Freshener,4.0,0,L,10016.0
4.956363636363638,Missed,1.0,2019-11-07,Saturday,M&S,7012.0,Freshener,4.0,2,M,10016.0
2.3523404255319145,False Positive,0.0,2019-11-01,Tuesday,M&S,7012.0,Freshener,4.0,Inactive,S,10016.0
7.316969696969696,Missed,1.0,2019-11-11,Monday,M&S,7011.0,Rice,3.0,1,L,10016.0
2.2286956521739127,False Positive,0.0,2019-11-05,Sunday,M&S,7011.0,Rice,2.0,Inactive,S,10016.0
5.238461538461539,False Positive,0.0,2019-11-01,Friday,Tesco,7011.0,Rice,6.0,Inactive,M,10016.0
7.395645161290323,0,1.0,2019-11-11,Saturday,M&S,7001.0,Soap,4.0,0,L,10016.0
2.246923076923077,Missed,1.0,2019-11-07,Thursday,M&S,7001.0,Soap,6.0,1,S,10016.0
4.985106382978724,False Positive,0.0,2019-10-05,Monday,M&S,7001.0,Soap,9.0,Inactive,M,10016.0
7.282769230769228,2,1.0,2019-11-11,Saturday,M&S,7003.0,Butter,6.0,0,L,10016.0
1.986808510638298,Missed,1.0,2019-11-07,Monday,M&S,7003.0,Butter,6.0,1,S,10016.0
4.979166666666668,Missed,1.0,2019-11-05,Monday,M&S,7003.0,Butter,5.0,2,M,10016.0
5.014927536231883,1,1.0,2019-11-11,Saturday,M&S,7008.0,Coffee,5.0,0,M,10016.0
2.3952238805970154,False Positive,0.0,2019-11-01,Monday,M&S,7008.0,Coffee,4.0,Inactive,S,10016.0
7.1816666666666675,False Positive,0.0,2019-09-16,Sunday,Aldi,7008.0,Coffee,3.0,Inactive,L,10016.0
